ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
,,,,"zona de lavanderia, instalacion de gas natural, closets 3, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro",,80,3,Entre 0 y 5 años,venta,3,Medellin,"Hermosa casa con 3 habitaciones,closets,sala comedor,cocina integral con red de gas,3 baños completos. Iluminado,buena ventilación,cómodas áreas hacen de este inmueble un lugar único para vivir,cerca de supermercados,restaurantes. Porque los asuntos importantes deben quedar en manos de expertos,llámanos para ampliarte la información.",LOMA DE LOS BERNAL,4313,TODO CON PROPIEDAD SAS,,0,6.217221,-75.61269,LOMA DE LOS BERNAL,,,463-V6421,Casa,Usado,,0,3,298700000,,4,
Nororiente,,"cerca colegios / universidades, cerca parques, cerca transporte publico, sobre via principal","area lote 254 m2, terraza/balcon balcon, vigilancia 0","comedor auxiliar, tipo de casa tradicional, tipo acabado de piso marmol, tipo de piso en alcobas marmol, tipo de piso en estudio marmol, vista exterior",,254,3,Entre 10 y 20 años,venta,3,Medellin,"3 alcobas , 3 baños completas, sala y comedor amplio,  2 patios, pisos baldosa, balcón, red de gas, zona ropas amplia, cocina integral, tiene un apto adicional en la parte de atrás de 2 alcobas cocina abierta con barra americana cocina integral 1 baño completo, casa que se puede convertir en local comercial. Venta de casa segundo barrio Aranjuez cerca del Exito o estación metro plus, con buen servicio de transporte publico, puente Madre Laura,",Aranjuez,3477,Arrendamientos Merino Hermanos y Cia Ltda,,0,6.2852783,-75.55757,BERLIN,,,5076-208665,Casa,Usado,,0,5,650000000,Nororiente,3,36
Noroccidente,,,,"estudio o biblioteca, hall de alcobas, zona de lavanderia, tipo de casa tradicional, tipo de comedor comedor independiente",,151,3,Entre 10 y 20 años,venta,3,Medellin,"Casa con tres alcobas con closet, sala, comedor, tres banos, cocina integral con red de gas, hall, dos patios, piso en ceramica, zona de ropas, agua caliente, biblioteca, garaje, agua caliente",Calasanz,5213,INMOBILIARIA OCHOA,,1,6.26623,-75.6021,CALASANZ PARTE ALTA,,,11212-3032,Casa,Usado,,0,3,515000000,Noroccidente,5,35
Suroccidente,,"gimnasio, zona para ninos, zonas verdes","piscina, conjunto cerrado, vigilancia 24hrs","zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor","cerca centros comerciales, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",140,3,Entre 0 y 5 años,venta,3,Medellin,"Se Vende Casa en Unidad Cerrada en Belen La Mota, Cerca a la Carrera ochenta, Mall de la Mota y Centro Comercial ARKADIA. Con Muy Buenas Rutas de Tranporte Publico.Comodidades Sala Comedor, tres Alcobas, Alcoba de servicio, tres Closet, dos Banos Cabinados, uno Bano Con Sencillo, Cocina integral, Red de Gas, Balcon, Zona de Ropas, Patio Campestre con Kiosko, Calentador, Piso en Ceramica, Parqueadero.La Unidad Cuenta con Porteria veinticuatro Horas, Piscina, Gimnasio, Salon Social, Zonas Ver",El Rodeo,5344,ARRENDAMIENTOS LAS AMERICAS,,1,6.2085557,-75.59839,LA MOTA,,,11397-A1332,Casa,Usado,,0,3,415000000,Suroccidente,3,37
Suroriente,674000,"cancha(s) de basket, cancha(s) de futbol, salon comunal, sendero peatonal, zona para ninos, zonas verdes","area lote 237 m2, area terraza/balcon 20 m2, acceso para discapacitados, circuito cerrado de tv, jardin, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","apto para ninos, citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 3, se permite fumar, calentador gas, tipo de casa tradicional, tipo de cocina paralela, tipo de comedor comedor independiente, deposito 1, tipo de estufa mixta, tipo de parqueadero propio, vista interior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",237,4,Entre 10 y 20 años,venta,3,Medellin,"VENDO (ASA EN UNIDAD, (Sector POBLADO - VISITACION)

¿ 237 m2 construidos 
¿¿ 3 alcobas con vestier, la ppal con baño + estudio + servicio 
¿ 2 parqueaderos + 1 util
Terraza con zona verde
¿ admon $ 674
",LA VISITACION,5363,RHB RAIZ,,2,6.2059474,-75.56028,EL TESORO,,,11469-M2774552,Casa,Usado,0,0,4,890000000,Suroriente,6,38
Suroccidente,,,,tipo de casa tradicional,,230,5,Entre 5 y 10 años,venta,3,Medellin,"SE VENDE CASA EN BELEN ROSALES  Casa para venta en Belen Rosales, doscientos treinta mtsdos, siete alcobas, estudio, seis closets, cocina integral, balcon, dos patios, cuarto de linos, seis banos cabinados, piso en ceramica. segundo y tercer piso.",Belen Rosales,5347,ARRENDAMIENTOS LA UNION,,0,6.235013,-75.59486,BELEN,,,11400-1562,Casa,Usado,,0,5,750000000,Suroccidente,5,37
Suroriente,700000,zonas verdes,"circuito cerrado de tv, terraza/balcon balcon","cuarto de servicio, estudio o biblioteca, hall de alcobas, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,390,5,Entre 10 y 20 años,venta,3,Medellin,"Vendo casa en el poblado sector galapagos, sector absolutamente tranquilo rodeado de zona arboles, la urbanizacion tiene porteria permanente, zona verde y juegos infantiles.  La unidad esta cerca a la universidad el Ces, facil salida a las palmas via al aeropuerto, cerca al hotel intercontinental, acceso a transporte publico.   400m lote    170m 1 nivel 2 salas comedor cocina reformada   zona de ropas   Terraza jardín.  120 2 nivel 4 alcobas con baño y vestier.  100m nivel inferior alcoba de servicio con baño gimnasio    Exterior jardín terraza asador y  kiosco.",ALTOS DEL POBLADO,5447,RESPUESTA INMOBILIARIA,,3,6.210614,-75.55365,ALTOS DEL POBLADO,,,11714-3251579,Casa,Usado,,0,4,1550000000,Suroriente,6,38
Noroccidente,,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico","zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor",,130,2,Entre 10 y 20 años,venta,3,Medellin,"Se vende comoda y espaciosa casa duplex,excelente ubicacion,sector santa lucia, con sala comedor,cocina integral con red de gas ,cinco alcobas,cinco closets,uno patio,dos banos cabinados ,calentador a gas,dos balcones,zona de ropas,piso de de ceramica. ciento treinta metros,transporte publico cercano, a una cuadra de la iglesia santa lucia y a cuatro cuatro cuadras de estacion metro santa lucia.",Santa Lucia,5213,INMOBILIARIA OCHOA,,0,6.2571187,-75.60881,SANTA LUCIA,,,11212-2906,Casa,Usado,,0,5,265000000,Noroccidente,3,35
Suroriente,560000,"cancha(s) de futbol, salon comunal, zona para ninos, zonas verdes","area lote 142.00 m2, area terraza/balcon 10 m2, acceso para discapacitados, circuito cerrado de tv, piscina, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, closets 3, numero de lineas telefonicas 1, tipo de casa tradicional, tipo de cocina otra, tipo de comedor comedor independiente, deposito 0, tipo de parqueadero propio","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",223,4,Entre 10 y 20 años,venta,3,Medellin,"Casa en El Poblado, sector El Tesoro de 223.00 m2, 4 alcobas, 4 baños, alcoba del servicio, estudio, Bacón y terraza, 4 parqueaderos. Con una excelente ubicación! Ubicada muy cerca de la transversal superior y del centro comercial El Tesoro, se encuentra esta casa de 3 niveles con hermosa terraza y multiples espacios para adaptarlos a tu familia. La unidad cuenta con juegos infantiles, piscina, salón social y cancha polideportiva. Se recibe apartamento de menor valor. Aprovecha esta oportunidad de vivir en casa con la mejor ubicación ",EL TESORO,4752,SHOWROOM INMOBILIARIO,,4,6.2060633,-75.55419,EL TESORO,,,909-M2752308,Casa,Usado,0,0,4,950000000,Suroriente,6,38
Suroccidente,0,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico","area terraza/balcon 17 m2, terraza/balcon terraza","ancho 35 m, tipo de cortinas ninguna, zona de lavanderia, fondo 4.5 m, instalacion de gas natural, closets 2, numero de lineas telefonicas 0, calentador no tiene, tipo de casa tradicional, tipo de cocina lineal, tipo de comedor comedor independiente, deposito 0, tipo acabado de piso ceramica, tipo de piso en alcobas ceramica, tipo de piso en comedor ceramica, tipo de piso en estudio ceramica, tipo de piso en sala ceramica",,140,2,Más de 20 años,venta,3,Medellin,"Casa de primer piso en propiedad horizontal, cuenta en una parte del fondo con un segundo piso mas una terraza...",TRINIDAD,4303,INMOBILIARIA PROTEBIENES,,0,6.2250276,-75.58779,TRINIDAD,,,453-M2056460,Casa,Usado,0,0,5,230000000,Suroccidente,3,37
,530000,"salon comunal, sendero peatonal, zona para ninos, zonas verdes","area lote 340 m2, area terraza/balcon 1 m2, circuito cerrado de tv, jardin, piscina, conjunto cerrado, terraza/balcon balcon, vigilancia 24hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, sauna / turco, zona de lavanderia, instalacion de gas natural, numero de lineas telefonicas 0, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso porcelanato, tipo de piso en alcobas porcelanato, vista exterior",,340,5,Entre 10 y 20 años,venta,3,Medellin,"Casa de tres niveles en unidad cerrada sector la transversal superior. Piso en porcelanato, puerta de seguridad, 4 alcobas con baño en cada una, sala comedor, estar de tv, cocina integral, jardin interno, dos balcones y parqueaderos independientes. Piscina, sauna, parque infantil, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.   ",EL POBLADO,2669,PROINTEGRAL SA,,4,0,0,EL POBLADO,,,687-I1894383,Casa,Usado,0,0,4,960000000,,6,
Suroriente,650000,,"area lote 1396 m2, area terraza/balcon 1 m2, terraza/balcon balcon","parqueadero cubierto, tipo de casa condominio, tipo de comedor sala comedor, tipo de parqueadero independiente, vista exterior",,230,5,Más de 20 años,Venta y Arriendo,3,Medellin,"Casa  en unidad cerrada sector Cola del Zorro con facil acceso a las Palmas. Hall de acceso, piso en tableta gress y ceramica, sala y comedor independiente, 4 alcobas con baño en la principal, cocina integral mixta, balcon y terraza, amplio lote con zona verde. Parqueaderos independientes. Vigilancia 24 horas, citofonia y circuito cerrado de tv. Sector campestre, tranquilo y de poco ruido.",EL POBLADO,2669,PROINTEGRAL SA,,4,6.2002106,-75.550156,EL TESORO,,,687-M1957720,Casa,Usado,11000000,11000000,4,1580000000,Suroriente,6,38
Noroccidente,0,,,"ancho 8 m, numero de lineas telefonicas 0, tipo de casa tradicional",,230,5,Entre 10 y 20 años,venta,3,Medellin,CASA en venta en SAN JAVIER N. 1 Casa en esquina especial para vivienda Uso comercial etcPrimer nivel esta compuesto por 3 alcobas dos banos cocina integral patio y un apartaestudio independiente.2do nivele tiene dos banos cocina integral  sal y comedor dos banos 3 alcobas con closet estudio y balcon3er nivel un apartaestudio moderno con terraza.en total son 4 unidades de vivienda cerca a centro de salud colegios rutas de transporte y alimentadores de metro. con cercania a Diagonal a centro sal,SAN JAVIER N.º 1,2983,ACRECER SAS,,0,6.25394,-75.62044,SAN JAVIER No.1,,,2264-35415,Casa,Usado,0,0,3,600000000,Noroccidente,3,35
,150000,"cancha(s) de futbol, zona para ninos, zonas verdes","piscina, vigilancia 24hrs","parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 4, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, tipo de parqueadero propio, tipo acabado de piso ceramica, vista exterior",,128,4,Más de 20 años,venta,3,Medellin,"Casa  de tres niveles en San Cristóbal, unidad cerrada. ambiente campestre, buenos espacios, sala comedor, 4 alcobas, 5 closets, 4 baños, cocina integral, piso en cerámica",San Cristobal,3497,URIVENTAS S.A.S,,1,6.276133,-75.62673,SAN CRISTOBAL,,,4855-10418,Casa,Usado,0,0,4,270000000,,3,
Noroccidente,,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria","cuarto de servicio, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa",,241.5,3,Entre 10 y 20 años,venta,3,Medellin,"Ubicada en una zona residencial cercana a colegios y a escasos metros del la estacion Floresta. Lo invitamos a conocer este inmueble, muy adecuado para familias grandes comodos y amplios espacios diferenciados. Para destacar el inmueble, se encuentra en una zona residencial cercano a la Avenida ochenta y todo el comercio que la misma representa. No lo piense mas y ven a conocer este inmueble. Nosotros te asesoramos.",Calasanz,3640,ALBERTO ALVAREZ,,1,6.261165,-75.600334,CALASANZ,,,4673-29726,Casa,Usado,,0,5,590000000,Noroccidente,5,35
Suroccidente,,"zona para ninos, zonas verdes","vista panoramica, terraza/balcon balcon, vigilancia 24hrs","parqueadero cubierto, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso marmol, tipo de piso en alcobas otro",,160,2,Entre 10 y 20 años,venta,3,Medellin,"29gp80536 Vendo    Casa   en Belen  Nubia , área 160 mt2, 3 alcobas cada una con closet, la principal con baño, alcoba del servicio con baño, 1 baño social, sala comedor amplia, balcón con hermosa vista, cocina sencilla, calentador de paso, zona de ropas independiente, piso en cerámica   ,cuenta con garaje ,Estrato 5, primer   piso.",ROSALES,4692,ARRENDAMIENTOS GIRALDO POSADA,,1,6.236898,-75.59104,ROSALES,,,849-2980536,Casa,Usado,,0,3,550000000,Suroccidente,5,37
Nororiente,,gimnasio,"circuito cerrado de tv, piscina, vista panoramica, conjunto cerrado, terraza/balcon balcon, vigilancia 24hrs","calefaccion, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,130,3,Más de 20 años,venta,3,Medellin,"33gp75372   Vendo bonito apartamento en PobladoSan Diego, Área 130 mt2 , 4 alcobas 2 de ellas     close y    baño , 1 baño social,1 estudio, sala comedor, cocina integral con red de gas, piso en  baldosa, parqueadero, estrato 4, sin asensor    La unidad cuenta con portería las 24 horas, piscina para adultos y niños,  salón social ,juegos infantiles, zonas verdes y parqueadero de visitantes.",El Poblado,4692,ARRENDAMIENTOS GIRALDO POSADA,,1,6.2240453,-75.56083,ASOMADERA No.1,,,849-3375372,Casa,Usado,,0,4,319000000,Nororiente,4,36
Suroriente,512000,"sendero peatonal, zona para ninos, zonas verdes","area lote 310 m2, area terraza/balcon 1 m2, circuito cerrado de tv, jardin, conjunto cerrado, terraza/balcon terraza, vigilancia 24hrs","alarma, citofonos, comedor auxiliar, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, zona de lavanderia, instalacion de gas natural, closets 1, numero de lineas telefonicas 0, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, deposito 2, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso madera, tipo de piso en alcobas madera, vista exterior","cerca supermercados, cerca transporte publico, sobre via principal",310,5,Más de 20 años,venta,3,Medellin,"Casa en unidad cerrada en la loma de los balsos cerca al Complex. Facil acceso desde la Superior. Recientemente remodelada, buena iluminacion, piso en madera, tres niveles, hall de acceso, chimenea en area social, estudio, estar de tv, 4 alcobas con baño en la principal, cocina integral, balcon en el comedor, acceso a terraza en el primer nivel y parqueaderos independientes. (2 cubiertos, 2 descubiertos). Parque infantil, vigilancia 24 horas y circuito cerrado de tv. . ",poblado,2669,PROINTEGRAL SA,,4,6.1870346,-75.56046,LOS BALSOS No.1,,,687-M2173055,Casa,Usado,0,0,4,880000000,Suroriente,5,38
Suroriente,800000,zonas verdes,"circuito cerrado de tv, jardin, conjunto cerrado, vigilancia 24hrs","cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 1, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso porcelanato, tipo de piso en alcobas madera, vista exterior",,246,4,Más de 20 años,venta,3,Medellin,"Casa en unidad cerrada sector del Tesoro, fácil acceso desde la Inferior, cercanía al Mall Piazza Bella y sus múltiples servicios complementarios, rutas de transporte publico, calle de poco flujo  vehicular, sin salida porque es transito solo de residentes. Piso en porcelanato y madera, dos niveles, sala comedor, biblioteca, estar de tv. 3 alcobas con baño en cada una, cocina integral, jardín interno de aprox 15mts, manzarda condicionada como alcoba y parqueaderos independientes. Zonas verdes.",EL POBLADO EL TESORO,2669,PROINTEGRAL SA,,3,6.2009344,-75.55804,EL TESORO,,,687-M2059295,Casa,Usado,0,0,3,740000000,Suroriente,6,38
