ZoneName,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,areaPrivate,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyAddress,companyId,companyName,contactPhone,garages,latitude,longitude,neighborhood,propID,propType,propertyState,publicationStatus,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
Suroccidente,"Cancha(s) de basket, Cancha(s) de fútbol, Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Jardín, Piscina, Vista panorámica, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Calefacción, Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,0,85,3,Entre 10 y 20 años,venta,3,Medellín,"Se vende casa en la Mota Medellín Hermosa casa en la Mota, Tiene un agradable espacio verde que refleja tranquilidad, paz y armonia con la naturaleza. Casa de 85 m2, tres habitaciones mas una asicional que puede ser alcoba de servicio o estudio. Cocina integral, salon comedor, tres baños. Parqueadero. La unidad tiene Piscina, Gym, salon social, cancha polideportiva, 2 parques infantiles y portería 24 horasValor Administración $240 mil mensual Valor Predial $265 mil trimestral",LA MOTA,Circular 3 # 71 - 46,5546,Laurel Group Inmobiliaria,3017900515,1,6.207223,-75.60055,LA MOTA,Casa,12154-3115739,Usado,S,,0,3,399000000,Suroccidente,3,37
Suroccidente,"Zona para niños, Zonas verdes","Jardín, Terraza/Balcón balcón, Vigilancia 24hrs","Calefacción, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,0,345,3,Más de 20 años,venta,3,Medellín,"Excelente vivienda en exclusivo y seguro sector residencial. Zona Occidente, Malib, área total del terreno 227m2, área construida 345, alcobas 5, baños 3, 2 niveles, estrato 5,sala comedor, biblioteca, cocina abierta, baño social, alcoba servicio, baño servicio, patio jardín trasero, patio interior, zona de ropas, zona bbq, solárium, garaje doble, rejas de seguridad, agua caliente, gas natural, vigilancia privada, Cuenta con dos patios interiores, árboles frutales, flores y amplia zona verde integrada a la cocina y comedor. Esto hace que se caracterice su agradable iluminación y frescura. Consta de 2 plantas con mltiples ambientes en adición a los cuartos. Aledaña a escenarios deportivos como la unidad deportiva de belén con mltiples canchas para ftbol basquetbol, gimnasio al aire libre, piscinas, pista de trote y zonas verdes con juegos infantiles. Está cerca de supermercados Exito, D1, Carulla, Euro, centros comerciales unicentro, arkadia, molinos, iglesias, vida",ROSALES,Circular 3 # 71 - 46,5546,Laurel Group Inmobiliaria,3017900515,2,6.2377777,-75.58925,ROSALES,Casa,12154-3098252,Usado,S,,0,5,1150000000,Suroccidente,5,37
Suroriente,,"Jardín, Vigilancia 24hrs","Calefacción, Comedor auxiliar, Estudio o biblioteca, Hall de alcobas, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,240,240,5,Más de 20 años,venta,3,Medellín,"Venta de casa en El Poblado, sector Los Gonzalez, 3 niveles, 3 alcobas, salón, comedor, zona verde, comedor auxiliar, 2 parqueaderos, unidad con zonas verdes y vigilancia 24 horas, cerca a La Visitación, Los Gonzalez, Los Balsos.",LOS BALSOS No.1,Calle 5 Sur # 22- 290,5447,RESPUESTA INMOBILIARIA,3105080492,2,6.1939673,-75.56642,LOS BALSOS No.1,Casa,11714-2355315,Usado,S,,0,3,780000000,Suroriente,6,38
Suroccidente,,Terraza/Balcón balcón,"Zona de lavandería, Instalación de gas natural, Closets 2, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso cerámica",,145,145,3,Entre 0 y 5 años,venta,3,Medellín,"CASA UNIFAMILIAR EN VENTA CERCA A LOS HANGARES DEL AEROPUERTO OLAYA HERRERA,CERCA A LA 80,AV GUAYABAL,CON MUY BUEN TRANSPORTE PÚBLICO,BUENOS ESPACIOS Y CON POTENCIAL DE DESARROLLO",MANZANARES,Calle 20 59-03,4303,INMOBILIARIA PROTEBIENES,3136309450,1,6.2104173,-75.585815,CAMPO AMOR,Casa,453-V1488,Usado,S,,0,3,450000000,Suroccidente,4,37
Suroriente,"Gimnasio, Salón comunal, Zona para niños, Zonas verdes","Area Terraza/Balcón, Circuito cerrado de TV, Piscina, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Alarma, Citófonos, Estudio o biblioteca, Parqueadero cubierto, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Calentador gas, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol","Cerca centros comerciales, Cerca colegios / universidades, Cerca supermercados, Cerca transporte público, Sobre vía secundaria",652,698,4,Entre 10 y 20 años,venta,3,Medellín,"Espectacular casa campestre, diseno exclusivo y elegante, cinco alcobas alcoba de servicio y alcoba de conductor dos salas, Comedor, Home teather, Bar, Estudios, servicios, Lavanderia, tres utiles, Garaje triple cubierto mas cuatro parqueaderos y cuatro terrazas.",El Tesoro,Calle 7 Sur  42 70 Of 303 Ed Forum,3260,Arrendamientos y Avaluos Umbral,3184984273,4,6.1884427,-75.553604,LOS BALSOS No.1,Casa,3221-2915,Usado,S,0,0,5,2500000000,Suroriente,6,38
Suroccidente,,,"Parqueadero cubierto, Closets 4, Número de líneas teléfonicas 0, Tipo de casa tradicional",,138,138,3,Entre 10 y 20 años,venta,3,Medellín,CASA en venta en GUAYABAL Casa en 2do piso totalmente remodelada excelente distribucion e iluminacion buen transporte publico con cercania a la terminal del sur y aeropuerto sector muy tranquilo y residencial. con cercania a Sector san pablo en tre la cra 65 y la av guayabal Balcones 1 Barra Americana Banos 3 Closets 4 Estar 1 Garajes 1 Instalacion de Gas Red Patios 1 Salas Comedores 1 Tipo Cocina Integral Tipo de Piso Ceramica Zona de Ropas,GUAYABAL,Transversal 60 # 103B  - 33,2983,ACRECER SAS,3125029975,1,6.220782,-75.58461,SANTA FE,Casa,2264-AC-28805,Usado,S,0,0,4,410000000,Suroccidente,4,37
Suroriente,"Zona para niños, Zonas verdes","Area Terraza/Balcón 20 m², Ascensor, Circuito cerrado de TV, Conjunto cerrado, Número de Ascensores 1, Terraza/Balcón terraza, Vigilancia 24hrs","Citófonos, Cuarto de servicio, Estudio o biblioteca, Parqueadero cubierto, Hall de alcobas, Puerta seguridad, Zona de lavandería, Instalación de gas natural, Closets 1, Calentador gas, Tipo de casa condominio, Tipo de comedor comedor independiente, Deposito 1, Tipo de estufa gas, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas madera, Tipo de piso en estudio madera, Vista exterior",,300,300,4,Entre 10 y 20 años,venta,3,Medellín,"Casa moderna piso en madera, puerta de seguridad, hall de acceso, 2 niveles, sala y comedor independiente, estudio, biblioteca, estar de tv, 3 alcobas mas la de servicio con baño en cada una, cocina integral, terraza y parqueaderos cubiertos paralelos. Unidad con juegos infantiles y zonas verdes, vigilancia las 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,Cra 43A  # 1Sur - 188,2669,PROINTEGRAL SA,3182458380,2,6.2082944,-75.5505,ALTOS DEL POBLADO,Casa,687-M2570422,Usado,S,0,0,3,1650000000,Suroriente,6,38
Noroccidente,,Jardín,"Cuarto de servicio, Parqueadero cubierto, Closets 3, Número de líneas teléfonicas 0, Tipo de casa tradicional",,119,119,2,Entre 10 y 20 años,venta,3,Medellín,CASA en venta en LAS ACACIAS CASA EN PRIMER NIVEL COCINA BANOS CLOSET REMODELADOS CON RED DE GAS. con cercania a LAURELES SECTOR LAS ACACIAS Alcobas de Servicio 1 Antejardin 1 Banos 2 Banos de Servicio 1 Closets 3 Comedores 1 Garajes 1 Patios 1 Salas 1 Tipo Cocina Integral Zona de Ropas,LAS ACACIAS,Transversal 60 # 103B  - 33,2983,ACRECER SAS,3104148308,1,6.2408185,-75.60028,LAS ACACIAS,Casa,2264-41802,Usado,S,,0,3,650000000,Noroccidente,5,35
Nororiente,,Terraza/Balcón terraza,"Zona de lavandería, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,158,158,3,Entre 10 y 20 años,venta,3,Medellín,"COD.17396 Amplia casa bifamiliar en venta, zona residencial tranquila y segura con cercanía a la Casa Museo Gardeliana, Institución Educativa Álvaro Marín Velasco, zona bancaria, área de 158 metros aproximadamente, sector Manrique, 2 piso, estrato 3. Encontramos en su interior zona social de sala y comedor independientes, cuatro alcobas, dos closets, dos vestiers, alcoba de servicio, un baño privado y dos baños sociales enchapados y cabinados en acrílico funcional cocina s",CAMPO VALDES No.2,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.2696095,-75.55115,CAMPO VALDES No.2,Casa,2895-1666783,Usado,S,,0,4,290460000,Nororiente,3,36
Noroccidente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca parques, Cerca supermercados, Cerca transporte público, Sobre vía secundaria","Area lote 261 m², Jardín, Terraza/Balcón balcón, Vigilancia 0","Comedor auxiliar, Estudio o biblioteca, Calentador gas, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol, Tipo de piso en estudio marmol, Vista exterior",,261,400,5,Entre 10 y 20 años,venta,3,Medellín,"Venta de casa en los Colores,Medellin cerca a parque a iglesia de san Clemente a la Cuarta Brigada, con rutas de servicio publico cerca.Casa de dos niveles con 6 alcobas con 5 closet principal con vestier y baño,sala, comedor,star, biblioteca,balcon,4 baños cabinados,cocina integral mixta con red de gas y calentador, 2 patios arboles frutales , zona ropas, terraza,parqueadero doble lineal, cuarto útil,pisos en retal de marmol.Casa en sector exclusivo de los colores, frente a parque sector tra",Los colores,Calle 5a # 43B-25 LOCAL 106,3477,Arrendamientos Merino Hermanos y Cia Ltda,3104513722,2,6.266177,-75.59346,LOS COLORES,Casa,5076-207798,Usado,S,,0,5,1100000000,Noroccidente,5,35
Suroccidente,,,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,130,130,2,Entre 10 y 20 años,venta,3,Medellín,"COD.17459 Espléndida casa bifamiliar en venta, zona residencial con cercanía a las avenidas Guayabal, 80 y carrera 65, parque y Parroquia Cristo Rey, Colegio Santo Ángel, área de 130 metros aproximadamente, sector Cristo Rey, 2 piso, estrato 3 en edificio. Nos ofrece su amplio interior zona social de sala y comedor independientes, biblioteca, cuatro alcobas con closet cada una, dos baños sociales enchapados y cabinados en acrílico funcional cocina integral con extractor, ana",CRISTO REY,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.207824,-75.5876,CRISTO REY,Casa,2895-1889621,Usado,S,,0,4,350000000,Suroccidente,3,37
Suroriente,"Zona para niños, Zonas verdes","Circuito cerrado de TV, Conjunto cerrado, Terraza/Balcón terraza, Vigilancia 24hrs","Calefacción, Chimenea, Cuarto de servicio, Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,123,123,5,Entre 10 y 20 años,venta,3,Medellín,"COD 18243 Privilegiada casa unifamiliar en venta, exclusiva zona campestre con linda y pura naturaleza a su alrededor, propicios espacios para el deporte y esparcimiento familiar, fácil acceso a todos los servicios necesarios para una excelente calidad de vida, área de 123 metros aproximadamente, sector en El Tesoro en El Poblado, 1 piso, estrato 6 en Unidad Cerrada. Inmueble con excelente distribución y maravillosa iluminación natural creando llamativos y cálidos espacios, encon",LOS NARANJOS,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.1936183,-75.55889,LOS NARANJOS,Casa,2895-2027301,Usado,S,,0,4,1800000000,Suroriente,0,38
Suroccidente,Zonas verdes,"Conjunto cerrado, Vigilancia 24hrs","Calefacción, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso otro, Tipo de piso en alcobas otro",,100,100,3,Entre 5 y 10 años,venta,3,Medellín,"COD 18302 Maravillosa casa unifamiliar en venta, zona residencial arborizada con lindos antejardines, cercana a la Unidad Hospitalaria, Éxito, Escuela Carlos Franco, avenida 80 y planteles comerciales, área de 100 metros aproximadamente, sector San Bernardo en Belén, 1 piso, estrato 4 en Unidad Cerrada. Sus amplios espacios nos ofrecen zona social de sala y comedor independientes, cuatro alcobas. tres closets, un vestier, un baño privado y dos baños sociales enchapados y cabinados en acrílico, calentador de paso funcional cocina integral mixta con horno, extractor, anaqueles inferiores y superiores, red de gas, patio. Piso en baldosa, pintura en excelente estado. Parqueadero cubierto. Seguridad 24 horas, zonas verdes, salón social y cancha de ftbol. NO INCLUYE MOBILIARIODescripción del sector Sector residencial cercano a la Unidad Hospitalaria de Belén, Quebrada El Chocho, Éxito, Escuela Carlos Franco, Institución Educativa Guillermo Valencia, carrera 76 y avenida 80",SAN BERNARDO,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.229372,-75.59896,SAN BERNARDO,Casa,2895-2031222,Usado,S,,0,4,325000000,Suroccidente,4,37
Noroccidente,,,"Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,110,110,2,Entre 10 y 20 años,venta,3,Medellín,"COD 19266 Estupenda casa unifamiliar en venta, zona residencial de estructuras tradicionales y antejardines arborizados, cercana a la Cancha Sintética, Parroquia Santa Rita de Casia, Liceo Salazar y Herrera, Escuela Pedro de Castro, área de 110 metros aproximadamente, sector Barrio Cristóbal, 1 piso, estrato 3. En su interior encontramos zona social de sala comedor, tres alcobas con closet cada una, un baño privado y un baño social enchapados, con cortina funcional cocina integr",BARRIO CRISTOBAL,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,0,6.2452145,-75.61003,BARRIO CRISTOBAL,Casa,2895-2400136,Usado,S,,0,3,390000000,Noroccidente,3,35
Noroccidente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca supermercados, Cerca transporte público","Area lote 113 m², Terraza/Balcón balcón, Vigilancia 0","Cuarto de servicio, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo de parqueadero servidumbre, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa, Tipo de piso en estudio baldosa",,113,113,3,Entre 10 y 20 años,venta,3,Medellín,"3 Alcobas, 3 baños completos, sala y comedor, balcón, patio, zona ropas, cocina integral con mueble inferior y superior madera, con posibilidad de garaje sencillo. Alcoba principal con baño y closet, 2 alcobas familiares cada una con closet, alcoba del servicio con baño, pisos baldosa, es casa segundo piso esquinera. Venta de Casa Calasanz, Medellin, cerca de la iglesia Emaus, supermercado Madrid, de la 80.",Calasanz,Calle 5a # 43B-25 LOCAL 106,3477,Arrendamientos Merino Hermanos y Cia Ltda,3104511572,1,6.2671876,-75.597206,CALASANZ,Casa,5076-206737,Usado,S,,0,3,480000000,Noroccidente,5,35
Suroccidente,,Terraza/Balcón balcón,"Calefacción, Estudio o biblioteca, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso marmol, Tipo de piso en alcobas otro",,205,205,3,Entre 10 y 20 años,venta,3,Medellín,"COD 18272 Excelente casa unifamiliar en venta, tranquila zona residencial con lindos antejardines y estructuras tradicionales, cercana al parque La Nubia, Colegio Padre Manyanet, avenidas principales, área de 205 metros aproximadamente, sector Aliadas en Belén, 1 piso, estrato 4. Sus tres niveles con maravillosa distribución de sus espacios nos ofrecen zona social de sala y comedor independientes, estudio, cuatro alcobas con closet cada una, dos baños privados, el principal con",LA GLORIA,CALLE 12 # 43 B 45,3003,MONOPOLIO INMOBILIARIO,3166904561,1,6.2224064,-75.6056,LA GLORIA,Casa,2895-2029630,Usado,S,,0,4,450000000,Suroccidente,4,37
Noroccidente,"Cerca centros comerciales, Cerca colegios / universidades, Cerca supermercados, Cerca transporte público","Area lote 230 m², Terraza/Balcón ninguno, Vigilancia 0","Cuarto de servicio, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor sala comedor, Tipo acabado de piso baldosa, Tipo de piso en alcobas baldosa, Tipo de piso en estudio baldosa, Vista exterior",,0,230,5,Entre 10 y 20 años,venta,3,Medellín,"Mattis inmobiliaria te invita a conocer casa unifamiliar de construcción tradicional ubicada en Simón Bolívar. El inmueble se encuentra en excelente estado, sus 2 niveles son distribuidos en 4 alcobas más servicio , 5 baños de los cuales 3 tienen ducha, sala y comedor, sala biblioteca , cocina integral remodelada, 1 patio cubierto, 1 patio descubierto y 1 parqueadero cubierto. Contactamos para brindarte toda la información de esta propiedad.",Simon Bolivar,carrera 43 A # 17- 100 ,2969,INMOBILIARIA MATTIS,3216199641,1,6.24793,-75.60761,SIMON BOLIVAR,Casa,3267-11495,Usado,S,,0,4,690000000,Noroccidente,5,35
Suroriente,Zonas verdes,"Número de Ascensores 0, Vigilancia 24hrs","Estudio o biblioteca, Parqueadero cubierto, Zona de lavandería, Instalación de gas natural, Tipo de casa tradicional, Tipo de comedor comedor independiente, Tipo de parqueadero independiente, Tipo acabado de piso marmol, Tipo de piso en alcobas marmol",Cerca supermercados,344,344,5,Entre 10 y 20 años,venta,3,Medellín,"Casa ubicada en San Lucas, Cerca a Olimpica, Carulla y San Lucas Plaza. Amplios espacios con excelente iluminacion natural, cuatro alcobas cada una con bano privado, bano social, alcoba de servicio son bano, salon comedor independiente y amplias zonas verdes. Codigo Abad Faciolince CAS uno, ocho, cero, seis.",Poblado,CRA 33 7A 60,3664,Abad Faciolince  S.A,3168859166,2,6.184316,-75.57047,SAN LUCAS,Casa,5136-25565,Usado,S,,0,4,1200000000,Suroriente,6,38
